listing_id,listing_name,listing_type,room_type,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,checkin_time,checkout_time,guest_favorite,exact_location,cleaning_fee,extra_guest_fee,single_fee_structure,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue_native,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar_native,ttm_adjusted_revpar_native,ttm_avg_min_nights,ttm_avg_length_of_stay,ttm_reserved_days,ttm_blocked_days,ttm_available_days,amenities_count,center_mark
29141796,2 bedrooms-Stylish-Old Quarter-5min Hoan Kiem lake,Entire rental unit,entire_home,True,21.0297,105.8568,4.0,2.0,2.0,1.0,False,"Hair dryer,Cleaning products,Shampoo,Body soap,Bidet,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Iron,Clothing storage,Movie theater,Air conditioning,Portable fans,Heating,Exterior security cameras on property,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Stove,Hot water kettle,Dining table,Laundromat nearby,Paid parking off premises,Paid parking on premises,Single level home,Luggage dropoff allowed,Long term stays allowed",False,False,1,Moderate,3:00 PM,11:00 AM,True,False,9,0.0,True,277.0,4.81,4.9,4.9,4.8,5.0,4.9,4.8,265393360.0,1138102.2,0.605,0.605,695023.7,695023.7,1.0,3.6,221,0,144,36,0.34
29151554,Street food*Supercenter*Self check-in*Fast wifi,Entire townhouse,entire_home,False,21.033,105.8478,4.0,3.0,3.0,1.0,False,"Air conditioning,Hair dryer,Cleaning products,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Clothing storage,TV,Books and reading material,Children’s books and toys,Air conditioning,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Hot water kettle,Toaster,Rice maker,Dining table,Patio or balcony,Long term stays allowed",False,False,1,Moderate,3:00 PM,12:00 PM,False,True,0,0.0,True,287.0,4.74,4.7,4.8,4.5,4.9,4.8,4.8,110149061.0,615248.4,0.496,0.507,301778.2,308540.8,1.0,5.0,181,8,184,30,0.85
29164118,The Hobbit,Earthen home,entire_home,True,21.2931,105.7843,6.0,1.0,2.0,1.0,False,"Hair dryer,Shampoo,Hot water,Shower gel,Essentials,Bed linens,Extra pillows and blankets,Room-darkening shades,Clothing storage,Books and reading material,Air conditioning,Heating,First aid kit,Wifi,Hot water kettle,BBQ grill,Sun loungers,Free parking on premises,Free street parking,Single level home,Luggage dropoff allowed,Breakfast,Long term stays allowed",False,False,1,Moderate,2:00 PM,12:00 PM,False,False,0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137705797.0,1750142.2,0.211,0.211,377276.2,377276.2,1.0,1.6,77,0,288,23,30.34
29191158,Military Shelter,Train,entire_home,True,21.2936,105.7838,2.0,1.0,1.0,1.0,False,"Bathtub,Hair dryer,Shampoo,Hot water,Essentials,Bed linens,Extra pillows and blankets,Room-darkening shades,Ethernet connection,Air conditioning,Heating,Fire extinguisher,First aid kit,Wifi,Refrigerator,Backyard,Hammock,BBQ grill,Sun loungers,Free parking on premises,Free street parking,Single level home,Luggage dropoff allowed,Breakfast,Long term stays allowed",True,False,1,Moderate,2:00 PM,12:00 PM,False,False,6,0.0,True,27.0,4.85,4.9,4.9,4.8,5.0,4.8,4.8,86469460.0,1413858.8,0.164,0.164,232197.4,232197.4,1.0,1.6,60,0,305,25,30.41
29233484,AUTUMN HOUSE- Hanoi Old Quarter,Entire home,entire_home,False,21.0345,105.8479,5.0,2.0,3.0,3.5,False,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Bidet,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Air conditioning,Ceiling fan,Heating,Smoke alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Stove,Hot water kettle,Wine glasses,Dining table,Coffee,Private entrance,Laundromat nearby,Patio or balcony,Backyard,Outdoor dining area,Paid parking off premises,Paid parking on premises,Luggage dropoff allowed,Long term stays allowed",False,False,1,Firm,3:00 PM,11:00 AM,False,False,7,0.0,True,243.0,4.72,4.7,4.8,4.6,5.0,4.8,4.7,125137420.0,1714496.3,0.208,0.404,332861.4,646246.8,1.0,3.8,76,177,289,47,0.96
29310640,2 Beds Apartment - Elevator- nearby Old Quarter,Entire rental unit,entire_home,False,21.0305,105.8378,4.0,1.0,2.0,1.0,False,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water,Elevator,Extra pillows and blankets,Free street parking,Microwave,Refrigerator,Heating,Cooking basics,Washer,Dryer,Smoke alarm,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Private entrance",False,False,1,Firm,3:00 PM,11:00 AM,False,False,7,False,True,118.0,4.53,4.6,4.8,4.5,4.9,4.7,4.6,15066454.0,917810.7,0.047,0.047,40279.9,40279.9,1.0,8.5,17,0,348,27,1.71
29316127,The Balcony Apartment - View  Hanoi Old Quater,Entire serviced apartment,entire_home,True,21.0378,105.8511,5.0,2.0,2.0,1.0,False,"Wifi,Hair dryer,Cleaning products,Shampoo,Conditioner,Hot water,Shower gel,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Clothing storage,TV,Children’s books and toys,Children’s dinnerware,Air conditioning,Exterior security cameras on property,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Stove,Lake access,Patio or balcony,Beach essentials,Paid parking off premises,Long term stays allowed,Cleaning before checkout",False,False,1,Moderate,2:00 PM,12:00 PM,False,False,12,0.0,True,282.0,4.9,4.9,4.9,4.9,5.0,4.9,4.9,285325808.0,1187151.0,0.63,0.63,732951.0,732951.0,1.0,3.3,230,0,135,33,1.12
29343891,Apartment w Balcony | 2 Beds | Old Quarter,Entire rental unit,entire_home,True,21.0225,105.8543,5.0,1.0,2.0,1.0,False,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Piano,Crib,Fireplace guards,Window guards,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Pocket wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Hot water kettle,Coffee maker,Wine glasses,Toaster,Rice maker,Dining table,Ski-in/Ski-out,Private entrance,Patio or balcony,Backyard,Outdoor dining area,Beach essentials,Free parking on premises,Free street parking,EV charger,Single level home,Luggage dropoff allowed,Smoking allowed,Long term stays allowed,Cleaning before checkout",False,False,1,Moderate,2:00 PM,11:00 AM,False,True,9,0.0,True,395.0,4.78,4.8,4.9,4.8,4.9,4.8,4.7,567529027.0,2021336.1,0.751,0.751,1502260.6,1502260.6,1.0,2.4,274,0,91,56,0.62
29422956,Private room near Temple of Literature,Private room in home,private_room,True,21.025,105.8368,2.0,1.0,1.0,1.0,False,"Window guards,Wifi,Air conditioning,Hot water kettle,Hot water,Mosquito net,Extra pillows and blankets,Ethernet connection,Laundromat nearby,Refrigerator,Drying rack for clothing,Dishes and silverware,Coffee,Clothing storage,Stove,Washer,Shower gel,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Dedicated workspace,Private entrance,Rice maker",True,False,2,Flexible,3:00 PM,11:00 AM,False,False,0,0.0,True,119.0,4.85,4.8,5.0,4.8,5.0,4.8,4.9,12204094.0,286521.9,0.104,0.104,33435.9,33435.9,2.0,1.5,38,0,327,27,1.82
29520177,"SunFlowerHome, Near Old Quarter, selfcheckin (301)",Private room in rental unit,private_room,False,21.0429,105.8439,2.0,1.0,1.0,0.0,False,"Hair dryer,Shampoo,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,TV,Air conditioning,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Dishes and silverware,Hot water kettle,Coffee maker,Free parking on premises,Luggage dropoff allowed,Long term stays allowed",False,False,1,Moderate,1:00 PM,11:00 AM,False,True,0,0.0,True,209.0,4.86,4.9,4.9,4.8,5.0,4.8,4.9,93521329.0,455911.2,0.562,0.562,256222.8,256222.8,1.0,5.5,205,0,160,26,1.96
29577388,Celadon BD/Ba Dinh Center/Lotte-Vincom-Ngoc Khanh,Entire rental unit,entire_home,True,21.0284,105.8092,3.0,1.0,1.0,1.0,False,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Children’s dinnerware,Air conditioning,Heating,Smoke alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Lake access,Private entrance,Free parking on premises,Elevator,EV charger",False,False,1,Flexible,3:00 PM,11:00 AM,False,False,10,0.0,True,45.0,4.62,4.7,4.8,4.4,4.8,4.8,4.7,17226240.0,632643.5,0.068,0.068,44343.5,44343.5,1.0,4.2,25,0,340,27,4.65
29581410,*Hanoi Loft* Modern space in center!,Entire loft,entire_home,True,21.0254,105.8488,4.0,2.0,2.0,1.0,False,"Wifi,Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,High chair,Baby bath,Children’s dinnerware,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Lake access,Private entrance,Backyard,Free parking on premises,Free street parking,Elevator,EV charger,Paid parking on premises",False,False,1,Flexible,2:00 PM,12:00 PM,True,True,3,0.0,True,202.0,4.84,4.8,4.9,4.7,5.0,4.9,4.9,255739375.0,1225078.2,0.562,0.562,692956.3,692956.3,1.0,4.2,205,0,160,40,0.62
29678511,Hearty Hanoi Homestay-Double Bedroom with Balcony,Private room in home,private_room,True,21.032,105.8411,2.0,1.0,1.0,0.0,False,"Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Bidet,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Extra pillows and blankets,Iron,Drying rack for clothing,Air conditioning,Heating,Exterior security cameras on property,Fire extinguisher,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Hot water kettle,Toaster,Rice maker,Trash compactor,Dining table,Coffee,Luggage dropoff allowed,Long term stays allowed",False,False,2,Flexible,2:00 PM,11:00 AM,True,True,0,7.0,True,51.0,4.96,5.0,4.8,4.9,5.0,4.9,4.9,74031200.0,595571.8,0.332,0.332,202825.2,202825.2,1.9,4.5,121,0,244,36,1.41
29689988,BUDGET & COSY ✯ LAKESIDE ✯ CENTRAL HANOI STUDIO,Entire serviced apartment,entire_home,False,21.0442,105.8421,2.0,1.0,1.0,1.0,False,"Hair dryer,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Air conditioning,Indoor fireplace,Heating,Smoke alarm,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Lake access,Private entrance,Free parking on premises,Elevator,Pets allowed,Smoking allowed",False,False,1,Moderate,2:00 PM,12:00 PM,True,False,1,0.0,True,42.0,4.79,4.8,5.0,4.8,4.9,4.8,4.7,134843460.0,759257.7,0.501,0.501,368792.5,368792.5,1.0,14.1,183,0,182,26,2.18
29862829,NEXT toTruc Bach LaKe/Bright 1 BED APT/Old Quarter,Entire rental unit,entire_home,True,21.0456,105.8405,2.0,1.0,1.0,1.0,False,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Oven,Lake access,Private entrance,Patio or balcony,Free parking on premises,Free street parking,Elevator",False,False,1,Flexible,2:00 PM,12:00 PM,False,True,5,0.0,True,48.0,4.85,4.9,4.9,4.7,4.8,4.8,4.7,51704738.0,1040646.4,0.132,0.132,137379.3,137379.3,1.0,2.2,48,0,317,28,2.4
29896518,"Thang Long Apartment, Truc Bach, Ba Dinh, HN",Entire rental unit,entire_home,False,21.0443,105.8439,2.0,1.0,1.0,1.0,False,"Hair dryer,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Dishes and silverware,Stove,Elevator",False,False,1,Flexible,2:00 PM,12:00 PM,False,False,0,0.0,True,104.0,4.71,4.8,4.8,4.6,4.8,4.8,4.8,51990972.0,884374.8,0.156,0.159,142441.0,144821.6,1.0,5.7,57,6,308,22,2.09
29948276,LAKESIDE✯Bright&Shine STUDIO ✯ REAL HEART HANOI,Entire serviced apartment,entire_home,False,21.0443,105.8421,2.0,1.0,1.0,1.0,False,"Hair dryer,Hot water,Washer,Essentials,Hangers,Iron,TV,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Lake access,Private entrance,Elevator,Pets allowed,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,1,Moderate,2:00 PM,12:00 PM,False,False,1,0.0,True,50.0,4.56,4.9,4.9,4.7,4.9,4.7,4.6,50533776.0,681121.9,0.192,0.202,137593.2,144730.6,1.0,3.0,70,18,295,25,2.19
29972174,AMAZING & VINTAGE HOUSE ❤16 guests ♛HOAN KIEM LAKE,Entire home,entire_home,False,21.0344,105.8541,16.0,8.0,8.0,8.0,False,"Hair dryer,Shampoo,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,TV,Air conditioning,First aid kit,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Mini fridge,Coffee maker,Rice maker,Private entrance,Patio or balcony,Paid parking on premises,Long term stays allowed",False,False,1,Moderate,3:00 PM,11:00 AM,False,False,40,0.0,True,9.0,3.56,3.4,4.7,2.9,4.3,4.7,3.7,170857179.0,4379953.4,0.101,0.137,439585.1,592061.2,1.0,2.5,37,94,328,23,0.7
30021069,R403 - Cozy home - Bathtub - Comfy in Cau Giay,Entire rental unit,entire_home,True,21.0464,105.7889,2.0,1.0,1.0,0.0,False,"Wifi,Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Private entrance,Resort access,Free parking on premises,Elevator,EV charger,Luggage dropoff allowed,Long term stays allowed",False,False,1,Flexible,2:00 PM,11:00 AM,False,True,1,0.0,True,92.0,4.75,4.8,4.9,4.6,4.8,4.6,4.7,32370766.0,441296.4,0.2,0.308,88330.6,136036.5,1.0,10.4,73,128,292,31,7.06
30261265,✪VietHOME5✪1Min➔ HoanKiemLAKE★KitChen✪FREELaundry✪,Entire rental unit,entire_home,True,21.0314,105.8504,2.0,1.0,1.0,1.0,False,"Hair dryer,Cleaning products,Shampoo,Hot water,Shower gel,Washer,Essentials,Hangers,Extra pillows and blankets,Iron,Safe,Clothing storage,Ethernet connection,TV,High chair,Children’s dinnerware,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Hot water kettle,Wine glasses,Dining table,Coffee,Lake access,Private entrance,Laundromat nearby,Elevator,Paid parking on premises,Luggage dropoff allowed,Long term stays allowed",False,False,1,Moderate,2:00 PM,12:00 PM,True,True,8,0.0,True,254.0,4.89,4.9,4.9,4.8,5.0,5.0,4.9,241947963.0,1036083.7,0.608,0.608,641198.4,641198.4,1.0,2.6,222,0,143,42,0.53
30324609,Be your real home,Entire serviced apartment,entire_home,True,21.0105,105.8391,1.0,1.0,1.0,1.5,False,"Hair dryer,Hot water,Washer,Dryer,Hangers,Bed linens,TV,Air conditioning,Exterior security cameras on property,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Hot water kettle,Dining table,Private entrance,Elevator,Luggage dropoff allowed",True,False,27,Strict,8:00 AM,12:00 PM,True,False,333,False,False,20.0,5.0,5.0,5.0,5.0,5.0,4.6,5.0,36846462.0,257577.4,0.389,0.654,100949.2,169799.4,27.2,17.8,142,148,223,19,2.5
30353028,"R303 - Sweet homestay - bright in Cau Giay, Hanoi",Entire rental unit,entire_home,True,21.0464,105.7889,2.0,6.0,1.0,1.0,False,"Wifi,Hair dryer,Shampoo,Washer,Dryer,Essentials,Hangers,Iron,TV,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Private entrance,Resort access,Free parking on premises,Elevator,EV charger",False,False,1,Moderate,2:00 PM,11:00 AM,False,True,7,0.0,True,85.0,4.69,4.7,4.8,4.6,4.6,4.6,4.7,6869680.0,536827.4,0.033,0.07,17823.0,37822.0,1.0,6.0,12,193,353,27,7.06
30382786,Luxury Apt/Rose Boutique/Central Hoan Kiem/Vincom,Entire rental unit,entire_home,True,21.0185,105.8482,3.0,1.0,1.0,1.0,False,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,Exercise equipment,Air conditioning,Heating,Smoke alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Oven,Private entrance,Free parking on premises,Elevator,EV charger,Gym",False,False,1,Flexible,2:00 PM,12:00 PM,True,False,10,0.0,True,51.0,4.82,4.9,5.0,4.8,4.8,4.8,4.9,90268603.0,1069163.1,0.219,0.237,240895.0,260138.1,1.0,7.3,80,27,285,30,1.23
30487963,Kemkay Homestay- 3Br w Best View For HoanKiem Lake,Entire rental unit,entire_home,False,21.0323,105.8532,9.0,3.0,5.0,2.0,False,"Free parking on premises,Hair dryer,Shampoo,Hot water,Washer,Essentials,Hangers,Iron,TV,Crib,Air conditioning,Heating,Wifi,Kitchen,Refrigerator,Cooking basics,Lake access,Private entrance,Patio or balcony,Free parking on premises",False,False,1,Moderate,2:00 PM,12:00 PM,False,True,17,0.0,True,226.0,4.77,4.7,4.9,4.7,4.9,4.9,4.8,345305386.0,1601284.9,0.545,0.545,875748.4,875748.4,1.0,2.8,199,0,166,20,0.48
30619797,Be your real home 2,Entire serviced apartment,entire_home,True,21.0433,105.8502,2.0,1.0,1.0,1.0,False,"Hot water,Washer,Dryer,TV,Air conditioning,Exterior security cameras on property,Wifi,Kitchen,Refrigerator,Microwave,Private entrance,Elevator,Long term stays allowed",False,False,24,Flexible,3:00 PM,11:00 AM,True,False,314,False,False,17.0,5.0,4.9,4.9,4.9,5.0,4.5,4.9,56232506.0,320314.2,0.499,0.667,154061.7,205979.9,24.1,22.8,182,92,183,13,1.74
30699765,Modern Apt✩City View✩Big Balcony✩3s to HKiem Lake,Entire rental unit,entire_home,True,21.0315,105.8563,2.0,1.0,1.0,1.5,False,"TV,Wifi,Air conditioning,Lake access,Kitchen,Smoking allowed,Pocket wifi,Microwave,Indoor fireplace,Refrigerator,Dishes and silverware,Heating,Cooking basics,Washer,Smoke alarm,Carbon monoxide alarm,Patio or balcony,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Private entrance",False,False,1,Moderate,3:00 PM,11:00 AM,False,False,10,0.0,True,287.0,4.79,4.8,4.8,4.7,4.9,4.9,4.8,172808817.0,1162056.3,0.405,0.44,447783.8,486431.8,1.0,3.5,148,29,217,27,0.45
30723917,✩City View✩Big Balcony✩3sToHKiem Lake✩Modern Apt✩,Entire rental unit,entire_home,True,21.0316,105.8552,4.0,2.0,2.0,1.0,False,"Hair dryer,Shampoo,Hot water,Shower gel,Essentials,Hangers,Iron,TV,Air conditioning,Indoor fireplace,Ceiling fan,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Microwave,Cooking basics,Mini fridge,Stove,Hot water kettle,Lake access,Private entrance,Patio or balcony,Smoking allowed",False,False,1,Moderate,3:00 PM,11:00 AM,False,False,10,0.0,True,347.0,4.8,4.8,4.8,4.7,4.9,5.0,4.8,222770109.0,1160559.2,0.523,0.752,569692.8,818653.0,1.0,2.7,191,111,174,28,0.41
30728572,✪VietHOME6✪1Min➔ HoanKiemLAKE★KitChen✪FREELaundry✪,Entire rental unit,entire_home,True,21.0321,105.8493,2.0,1.0,1.0,1.0,False,"Hair dryer,Cleaning products,Shampoo,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Extra pillows and blankets,Room-darkening shades,Iron,Safe,Clothing storage,Ethernet connection,TV,High chair,Children’s dinnerware,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Refrigerator,Microwave,Dishes and silverware,Stove,Hot water kettle,Wine glasses,Dining table,Coffee,Lake access,Private entrance,Elevator,Paid parking on premises,Luggage dropoff allowed,Long term stays allowed",False,False,1,Moderate,2:00 PM,12:00 PM,True,False,8,0.0,True,145.0,4.9,4.9,4.9,4.8,5.0,5.0,4.9,50065377.0,1105308.0,0.115,0.12,132032.4,138085.5,1.0,2.1,42,16,323,41,0.66
30838090,"Old Town, centre, street view studio with lift",Entire rental unit,entire_home,True,21.0318,105.8506,2.0,1.0,1.0,1.0,False,"Free parking on premises,Hair dryer,Shampoo,Hot water,Washer,Essentials,Hangers,Iron,TV,Air conditioning,Indoor fireplace,Heating,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Dishes and silverware,Lake access,Free parking on premises,Elevator,Pets allowed,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,1,Firm,1:00 PM,11:00 AM,True,False,5,0.0,True,164.0,4.82,4.8,4.9,4.7,4.9,5.0,4.9,116914657.0,687466.9,0.458,0.485,313184.9,332303.8,1.0,8.0,167,21,198,25,0.55
